RunNumber,Turbine,m,RootMxb1,RootMyb1,Spn1MLxb1,Spn1MLyb1,Spn2MLxb1,Spn2MLyb1,Spn3MLxb1,Spn3MLyb1,Spn4MLxb1,Spn4MLyb1,Spn5MLxb1,Spn5MLyb1,Spn6MLxb1,Spn6MLyb1
1814,2,12,6049,1596,4788,1888,2783,1131,1230,566.1,392.7,228.8,58.34,50,0.8107,0.862
1814,2,13,6133,1660,4854,1936,2821,1165,1247,586.6,398.1,237.8,59.15,51.9,0.822,0.8919
1815,1,9,6735,7454,5224,6920,3232,4692,1567,2525,554.9,1062,90.68,232.8,1.382,4.484
1815,1,10,6892,7851,5355,7271,3317,4950,1610,2678,570.8,1131,93.42,247.1,1.423,4.721
1815,1,11,7030,8215,5470,7592,3392,5187,1648,2817,585,1195,95.87,260.2,1.46,4.941
1815,1,12,7152,8549,5572,7888,3459,5402,1683,2944,597.8,1253,98.09,272.4,1.493,5.145
1815,1,13,7262,8856,5665,8159,3520,5599,1714,3059,609.4,1306,100.1,283.5,1.523,5.333
1815,2,9,6628,7017,5135,6600,3165,4432,1524,2375,539.7,990.3,87.88,218.6,1.34,4.221
1815,2,10,6778,7389,5262,6932,3246,4676,1565,2517,555.1,1054,90.51,231.8,1.38,4.443
1815,2,11,6910,7730,5372,7236,3317,4900,1601,2647,568.8,1112,92.86,244,1.417,4.648
1815,2,12,7026,8044,5471,7514,3381,5103,1634,2766,581.2,1165,94.99,255.2,1.45,4.837
1815,2,13,7131,8332,5560,7769,3438,5289,1663,2873,592.4,1213,96.94,265.5,1.48,5.012
1816,1,9,6280,4394,4967,4333,2918,2805,1315,1472,437.5,610,68.8,127.8,1.015,2.306
1816,1,10,6419,4653,5072,4554,2981,2953,1345,1553,448,643.2,70.62,134.5,1.042,2.428
1816,1,11,6537,4892,5160,4755,3034,3089,1370,1627,457.1,674,72.23,140.8,1.066,2.542
1816,1,12,6640,5111,5236,4939,3080,3213,1391,1695,465.2,702.5,73.67,146.7,1.088,2.647
1816,1,13,6730,5313,5302,5108,3120,3327,1410,1758,472.4,728.9,74.99,152.1,1.108,2.745
1816,2,9,6238,3831,4971,3665,2943,2381,1336,1270,447.7,526.1,69.88,107.4,1.018,1.917
1816,2,10,6381,4083,5083,3854,3011,2511,1369,1344,460,556.8,71.92,112.8,1.049,2.013
1816,2,11,6503,4314,5177,4025,3070,2629,1398,1413,470.8,585.2,73.76,117.9,1.076,2.103
1816,2,12,6608,4526,5259,4183,3121,2738,1423,1475,480.7,611.5,75.44,122.6,1.102,2.186
1816,2,13,6701,4719,5331,4327,3166,2837,1446,1533,489.7,635.7,76.98,127,1.125,2.264
1817,1,9,6486,5757,5046,5707,2999,3862,1375,2087,470.5,904.2,76.48,191.9,1.175,3.52
1817,1,10,6631,6013,5149,5978,3062,4046,1406,2187,483,948.2,78.87,201.1,1.213,3.683
1817,1,11,6757,6237,5237,6217,3117,4207,1433,2275,494.2,987.1,81.05,209.2,1.248,3.827
1817,1,12,6869,6436,5313,6428,3164,4350,1457,2353,504.5,1022,83.05,216.5,1.279,3.956
1817,1,13,6971,6612,5381,6618,3207,4477,1479,2422,513.9,1053,84.9,223,1.308,4.072
1817,2,9,6438,5064,5032,5050,2979,3440,1356,1885,462.4,829.2,74.76,176.9,1.141,3.098
1817,2,10,6578,5296,5133,5298,3040,3615,1386,1986,473.8,873.3,76.93,186.1,1.176,3.249
1817,2,11,6699,5504,5219,5524,3092,3773,1411,2078,483.8,912.7,78.88,194.3,1.208,3.384
1817,2,12,6807,5691,5293,5729,3137,3917,1433,2161,492.9,948.2,80.66,201.7,1.237,3.507
1817,2,13,6902,5860,5358,5918,3178,4048,1453,2236,501.1,980.2,82.3,208.4,1.263,3.617
1818,1,9,5890,2498,4682,2734,2742,1765,1223,889.3,397.3,355.7,59.63,72.74,0.847,1.273
1818,1,10,6025,2643,4788,2889,2804,1868,1251,941.6,406.7,375.7,61.08,76.14,0.8683,1.331
1818,1,11,6139,2773,4877,3029,2856,1960,1275,988.7,414.7,393.9,62.32,79.22,0.8865,1.384
1818,1,12,6236,2890,4953,3154,2901,2043,1295,1031,421.5,410.4,63.4,82.03,0.9023,1.432
1818,1,13,6321,2994,5018,3267,2939,2117,1312,1069,427.5,425.4,64.34,84.58,0.9164,1.477
1818,2,9,5818,2126,4637,2423,2712,1539,1201,765,388.2,298.2,58.13,63.43,0.8208,1.076
1818,2,10,5953,2247,4743,2558,2774,1630,1229,809,397.3,314,59.56,66.38,0.8416,1.122
1818,2,11,6066,2356,4832,2681,2826,1711,1252,848.5,405.1,328.3,60.78,69.05,0.8595,1.164
1818,2,12,6162,2454,4907,2793,2871,1784,1272,884,411.7,341.3,61.83,71.48,0.8752,1.203
1818,2,13,6246,2541,4972,2893,2909,1850,1289,916,417.5,353,62.76,73.69,0.889,1.239
1819,1,9,6286,5269,4800,5177,2855,3475,1305,1885,437.1,804,68.18,166.9,1.04,3.095
1819,1,10,6407,5468,4900,5372,2915,3609,1332,1963,446.2,838.6,69.65,174.2,1.063,3.233
1819,1,11,6508,5647,4985,5547,2967,3730,1355,2032,453.9,869.6,70.91,180.8,1.082,3.358
1819,1,12,6596,5808,5060,5705,3012,3838,1375,2095,460.7,897.4,72.03,186.7,1.1,3.471
1819,1,13,6672,5955,5126,5849,3052,3936,1393,2151,466.7,922.6,73.02,192,1.116,3.573
1819,2,9,6275,5637,4824,5452,2858,3706,1301,2058,435.5,899.7,68.51,186.7,1.049,3.382
1819,2,10,6396,5871,4923,5673,2917,3862,1328,2149,444.5,942.4,70.12,195.6,1.075,3.541
1819,2,11,6499,6080,5008,5872,2968,4001,1350,2229,452.3,980.6,71.54,203.6,1.098,3.684
1819,2,12,6587,6269,5082,6051,3012,4127,1370,2302,459.2,1015,72.83,210.7,1.119,3.813
1819,2,13,6664,6441,5147,6213,3051,4241,1387,2367,465.2,1046,74.02,217.2,1.138,3.93
1820,1,9,6413,5235,4988,5142,2953,3441,1349,1833,458.9,746.7,73.66,153.3,1.101,2.778
1820,1,10,6557,5518,5095,5425,3018,3626,1380,1928,470.2,784.6,75.68,160.8,1.134,2.921
1820,1,11,6682,5769,5186,5679,3073,3791,1406,2013,480,818.4,77.48,167.5,1.163,3.05
1820,1,12,6790,5993,5264,5908,3120,3940,1428,2088,488.8,848.5,79.11,173.6,1.19,3.167
1820,1,13,6886,6194,5333,6114,3161,4073,1448,2155,496.6,875.4,80.61,179.1,1.216,3.273
1820,2,9,6314,4417,4939,4469,2925,2955,1334,1564,449.7,643.8,70.67,133.3,1.037,2.351
1820,2,10,6457,4664,5047,4716,2990,3116,1365,1649,460.7,677.9,72.49,140.2,1.064,2.478
1820,2,11,6578,4883,5138,4937,3046,3260,1391,1724,470.1,708.4,74.07,146.5,1.088,2.592
1820,2,12,6683,5077,5217,5134,3094,3389,1414,1792,478.3,735.8,75.47,152,1.109,2.695
1820,2,13,6775,5249,5286,5311,3135,3504,1434,1853,485.7,760.3,76.73,157.1,1.128,2.788
1821,1,9,6472,4221,5014,4371,2961,2977,1352,1627,457.7,699.4,72.95,146.7,1.095,2.594
1821,1,10,6605,4434,5113,4592,3021,3134,1381,1716,468.5,737.3,74.9,154.3,1.125,2.728
1821,1,11,6719,4625,5197,4792,3072,3276,1407,1795,478.1,771.1,76.66,161.1,1.152,2.848
1821,1,12,6818,4797,5269,4974,3116,3404,1429,1866,486.6,801.4,78.25,167.2,1.176,2.956
1821,1,13,6905,4953,5332,5140,3155,3520,1448,1931,494.3,828.6,79.72,172.7,1.198,3.053
1821,2,9,6345,4382,4957,4426,2923,2950,1328,1566,446.7,659,70.94,133.1,1.058,2.362
1821,2,10,6476,4635,5057,4679,2983,3118,1357,1653,457.1,695.1,72.82,140.1,1.087,2.489
1821,2,11,6588,4862,5142,4910,3034,3270,1381,1731,466.1,727.8,74.5,146.5,1.114,2.605
1821,2,12,6684,5067,5215,5119,3078,3409,1402,1802,474.1,757.4,76.02,152.3,1.138,2.712
1821,2,13,6768,5252,5278,5308,3116,3534,1421,1867,481.3,784.3,77.42,157.6,1.161,2.809
1822,1,9,5849,2359,4601,2672,2686,1710,1196,903,389.2,359.2,59.13,72.21,0.8381,1.212
1822,1,10,5987,2498,4709,2810,2749,1804,1224,952.7,398.6,378.1,60.64,75.29,0.86,1.263
1822,1,11,6104,2624,4799,2936,2802,1889,1248,997.7,406.6,395.4,61.93,78.14,0.879,1.311
1822,1,12,6203,2738,4876,3050,2847,1965,1268,1038,413.5,411.2,63.06,80.78,0.8955,1.356
1822,1,13,6289,2841,4942,3153,2885,2034,1286,1075,419.5,425.7,64.06,83.22,0.9103,1.397
1822,2,9,5777,1973,4566,2346,2658,1463,1176,748.1,380.8,297.9,57.31,62.05,0.8054,1.021
1822,2,10,5914,2088,4674,2466,2721,1541,1204,787.8,389.9,312.7,58.73,64.76,0.8256,1.062
1822,2,11,6028,2191,4763,2575,2773,1611,1227,823.9,397.5,326.3,59.93,67.26,0.8427,1.1
1822,2,12,6126,2286,4840,2674,2818,1675,1247,856.6,404,338.6,60.97,69.55,0.8575,1.136
1822,2,13,6209,2371,4905,2763,2856,1733,1264,886.1,409.6,349.8,61.87,71.67,0.8705,1.169
1823,1,9,6621,6870,5065,6692,3061,4555,1427,2462,490.4,1026,78.95,212.4,1.214,3.853
1823,1,10,6765,7206,5181,7028,3134,4798,1461,2601,503,1085,81.32,224.1,1.254,4.066
1823,1,11,6891,7511,5283,7336,3199,5020,1492,2726,514.2,1137,83.51,234.5,1.291,4.258
1823,1,12,7003,7791,5374,7618,3257,5222,1519,2839,524.3,1184,85.54,243.8,1.326,4.43
1823,1,13,7104,8046,5456,7877,3310,5407,1543,2942,533.5,1227,87.46,252.1,1.359,4.586
1823,2,9,6629,6703,5086,6499,3057,4418,1421,2372,487.9,990.8,78.17,207.3,1.201,3.75
1823,2,10,6771,7007,5201,6788,3128,4627,1455,2492,500.5,1042,80.48,217.7,1.239,3.937
1823,2,11,6895,7282,5301,7050,3190,4815,1485,2600,511.8,1088,82.59,227,1.274,4.104
1823,2,12,7004,7529,5390,7288,3245,4986,1511,2697,522.1,1130,84.54,235.2,1.306,4.253
1823,2,13,7102,7754,5470,7506,3295,5141,1535,2785,531.5,1167,86.36,242.6,1.337,4.386
1824,1,9,6379,4987,4973,4832,2931,3255,1331,1781,449.1,747.4,71.29,153.1,1.058,2.665
1824,1,10,6514,5275,5074,5094,2992,3436,1360,1885,459.7,791.7,73.12,162,1.086,2.816
1824,1,11,6629,5532,5159,5331,3044,3599,1385,1978,469.1,831.5,74.73,170.1,1.111,2.952
1824,1,12,6729,5763,5232,5545,3089,3745,1407,2061,477.4,867.1,76.18,177.3,1.133,3.074
1824,1,13,6817,5971,5296,5739,3128,3877,1426,2136,484.9,899.1,77.5,183.8,1.154,3.184
1824,2,9,6322,4655,4935,4484,2917,2987,1328,1606,447.6,665.5,70.96,135.9,1.045,2.357
1824,2,10,6460,4975,5040,4758,2980,3175,1358,1709,458.2,707,72.79,144.2,1.073,2.506
1824,2,11,6577,5267,5128,5012,3033,3349,1383,1804,467.5,744.9,74.4,151.8,1.098,2.643
1824,2,12,6678,5532,5204,5245,3079,3508,1405,1889,475.5,779.4,75.82,158.9,1.119,2.77
1824,2,13,6766,5771,5270,5460,3119,3654,1425,1967,482.7,810.7,77.09,165.4,1.139,2.886
1825,1,9,6525,5986,4986,5966,2961,4017,1355,2169,468.3,912.2,77.19,184.1,1.184,3.328
1825,1,10,6671,6271,5086,6255,3022,4211,1386,2277,481.1,957.2,79.8,192.9,1.227,3.492
1825,1,11,6799,6526,5172,6513,3075,4384,1412,2372,492.6,997.1,82.18,200.6,1.266,3.64
1825,1,12,6912,6753,5246,6744,3121,4539,1436,2458,503.1,1033,84.36,207.6,1.303,3.774
1825,1,13,7013,6958,5312,6952,3162,4677,1457,2534,512.8,1065,86.37,213.9,1.337,3.895
1825,2,9,6471,5580,5053,5490,2989,3625,1362,1896,466.9,799,75.48,165.3,1.145,3.022
1825,2,10,6612,5883,5154,5780,3051,3809,1392,1986,479.2,837.9,77.79,173.5,1.18,3.182
1825,2,11,6735,6159,5240,6044,3103,3977,1418,2067,490.1,873.1,79.85,180.8,1.212,3.327
1825,2,12,6842,6412,5315,6283,3149,4129,1442,2140,499.9,904.9,81.73,187.5,1.241,3.46
1825,2,13,6938,6642,5380,6501,3190,4268,1462,2206,508.8,933.8,83.44,193.5,1.268,3.582
1826,1,9,5817,2173,4635,2350,2705,1519,1199,815.4,387.4,338.2,58.06,68.95,0.8202,1.147
1826,1,10,5951,2312,4741,2473,2767,1607,1226,865.4,396.5,359.3,59.46,72.63,0.8404,1.203
1826,1,11,6063,2436,4830,2583,2819,1686,1250,910.6,404.1,378.3,60.65,76.03,0.8578,1.255
1826,1,12,6158,2547,4905,2684,2863,1758,1269,951.2,410.7,395.5,61.67,79.15,0.8728,1.303
1826,1,13,6241,2647,4970,2775,2901,1822,1286,987.7,416.4,411,62.56,82.01,0.886,1.347
1826,2,9,5801,1846,4611,2148,2689,1347,1194,738.5,384.4,304.1,57.64,63.75,0.8109,1.055
1826,2,10,5937,1964,4718,2259,2752,1423,1222,784.9,393.4,323.7,59.01,67.42,0.8306,1.112
1826,2,11,6050,2070,4808,2359,2804,1492,1246,826.7,401,341.3,60.18,70.81,0.8474,1.165
1826,2,12,6146,2164,4884,2451,2849,1554,1265,864.3,407.5,357.2,61.17,73.9,0.8618,1.213
1826,2,13,6229,2249,4950,2535,2887,1610,1283,898,413.1,371.5,62.04,76.72,0.8743,1.257
1827,1,9,6652,7196,5042,7044,3023,4768,1399,2559,483.4,1040,78.26,210.2,1.196,3.857
1827,1,10,6803,7554,5149,7401,3090,5011,1432,2689,496.6,1091,80.74,219.9,1.234,4.034
1827,1,11,6937,7875,5243,7723,3149,5230,1461,2807,508.6,1136,83.04,228.7,1.269,4.193
1827,1,12,7057,8164,5325,8014,3201,5427,1486,2912,519.8,1178,85.19,236.6,1.302,4.338
1827,1,13,7167,8425,5398,8277,3248,5605,1510,3007,530.4,1215,87.23,243.8,1.334,4.471
1827,2,9,6568,6885,5030,6560,3004,4501,1381,2407,471.5,1006,75.87,209.4,1.165,3.85
1827,2,10,6709,7242,5133,6877,3067,4725,1410,2524,482.8,1055,78.03,219.5,1.2,4.042
1827,2,11,6831,7568,5221,7164,3121,4926,1436,2628,492.7,1098,80,228.6,1.232,4.215
1827,2,12,6938,7866,5297,7424,3168,5109,1459,2723,501.7,1137,81.81,236.7,1.261,4.372
1827,2,13,7034,8139,5365,7660,3210,5275,1479,2809,509.9,1173,83.51,244.1,1.289,4.514
1828,1,9,6106,3227,4841,3176,2854,2078,1282,1105,423.3,464.6,65.32,97.4,0.9434,1.715
1828,1,10,6242,3436,4947,3353,2917,2192,1311,1166,433.4,489.6,66.98,102.1,0.9683,1.804
1828,1,11,6357,3624,5036,3514,2971,2297,1336,1222,442,512.4,68.41,106.4,0.9902,1.887
1828,1,12,6455,3792,5112,3662,3017,2392,1357,1272,449.5,533.3,69.67,110.3,1.01,1.964
1828,1,13,6541,3943,5178,3797,3056,2479,1376,1318,456.1,552.4,70.79,114,1.027,2.034
1828,2,9,6014,2561,4744,2755,2788,1783,1250,934.6,411,386,62.65,82.85,0.8996,1.414
1828,2,10,6149,2715,4850,2896,2850,1875,1278,983.9,420.7,406.1,64.21,86.94,0.9225,1.483
1828,2,11,6263,2855,4939,3024,2903,1959,1302,1029,429,424.7,65.55,90.73,0.9424,1.548
1828,2,12,6361,2982,5014,3142,2947,2035,1323,1070,436.1,441.8,66.73,94.23,0.9599,1.609
1828,2,13,6445,3096,5080,3250,2986,2104,1341,1107,442.4,457.5,67.77,97.45,0.9756,1.664
1829,1,9,6415,4616,5014,4617,2959,3060,1338,1614,449.5,655.6,71.75,137.7,1.086,2.498
1829,1,10,6549,4851,5113,4831,3018,3207,1366,1694,459.8,687.3,73.71,143.9,1.118,2.602
1829,1,11,6663,5059,5196,5020,3068,3338,1389,1765,468.8,715.5,75.5,149.5,1.147,2.695
1829,1,12,6763,5246,5267,5189,3110,3454,1410,1828,476.7,740.6,77.14,154.5,1.174,2.779
1829,1,13,6851,5414,5329,5341,3148,3558,1428,1884,484,763.2,78.69,159,1.199,2.855
1829,2,9,6238,4249,4927,4257,2896,2780,1302,1436,431.4,591,67.32,123.6,0.9975,2.287
1829,2,10,6367,4483,5027,4483,2955,2927,1330,1513,441.1,621.7,68.96,129.6,1.022,2.398
1829,2,11,6476,4693,5111,4685,3006,3058,1354,1581,449.4,649.3,70.4,135,1.043,2.501
1829,2,12,6570,4881,5183,4867,3049,3175,1374,1643,456.7,674.1,71.68,140,1.062,2.594
1829,2,13,6651,5049,5246,5031,3088,3281,1392,1697,463.3,696.4,72.83,144.5,1.079,2.679
1830,1,9,5746,2110,4547,2495,2653,1611,1173,856.4,380.1,362.1,57.42,77.88,0.807,1.29
1830,1,10,5883,2198,4655,2599,2716,1679,1202,890.3,389.2,375.4,58.82,80.8,0.8269,1.339
1830,1,11,5999,2277,4746,2696,2769,1742,1225,920.8,396.9,387.2,60,83.41,0.8436,1.383
1830,1,12,6097,2349,4823,2785,2814,1800,1245,948.4,403.4,397.8,61,85.76,0.858,1.422
1830,1,13,6181,2414,4890,2868,2853,1853,1262,973.5,409,407.3,61.87,87.89,0.8704,1.458
1830,2,9,5747,1911,4549,2321,2650,1473,1174,776.1,380.4,329.4,56.93,71.21,0.7979,1.155
1830,2,10,5884,1988,4658,2411,2714,1532,1202,805.3,389.5,341.9,58.31,73.94,0.8175,1.197
1830,2,11,5999,2057,4749,2493,2767,1585,1226,831.3,397.2,353,59.47,76.42,0.8339,1.235
1830,2,12,6097,2119,4827,2568,2812,1634,1246,854.9,403.7,363.1,60.46,78.69,0.848,1.27
1830,2,13,6181,2175,4894,2638,2851,1679,1263,876.4,409.2,372.4,61.32,80.79,0.8601,1.302
1831,1,9,6401,6331,4934,6078,2986,3962,1394,2094,476.4,872.7,75.14,185.5,1.142,3.481
1831,1,10,6531,6604,5045,6328,3056,4139,1426,2201,487.4,921,76.87,195.5,1.168,3.643
1831,1,11,6642,6852,5142,6555,3116,4301,1454,2299,497,964.9,78.38,204.6,1.19,3.793
1831,1,12,6738,7079,5227,6762,3170,4451,1479,2388,505.5,1005,79.71,213,1.21,3.931
1831,1,13,6823,7287,5303,6953,3219,4589,1501,2469,513.1,1041,80.9,220.6,1.228,4.059
1831,2,9,6365,6136,4894,5891,2956,3840,1379,2027,469,839.8,73.85,176.6,1.124,3.346
1831,2,10,6493,6406,5002,6135,3024,4010,1411,2130,479.8,885.9,75.57,185.8,1.15,3.508
1831,2,11,6601,6652,5096,6357,3083,4167,1440,2225,489.3,928,77.07,194.2,1.173,3.659
1831,2,12,6696,6878,5179,6560,3136,4311,1465,2311,497.8,966.1,78.4,201.9,1.193,3.797
1831,2,13,6779,7086,5253,6748,3183,4444,1487,2390,505.4,1001,79.59,209,1.212,3.925
1832,1,9,6144,4308,4912,4009,2888,2652,1294,1365,428.5,568.4,66.41,118.8,0.9822,2.269
1832,1,10,6275,4567,5014,4243,2949,2810,1322,1446,438.9,602.4,68.21,125.8,1.009,2.403
1832,1,11,6386,4797,5099,4452,3000,2949,1346,1518,448,633,69.82,132.1,1.033,2.526
1832,1,12,6482,5002,5173,4639,3045,3073,1367,1583,456.1,660.4,71.31,137.9,1.055,2.637
1832,1,13,6566,5186,5237,4806,3084,3185,1386,1641,463.5,685.2,72.68,143.1,1.076,2.737
1832,2,9,6037,4324,4846,3709,2839,2524,1267,1346,415.4,533.7,63.66,113.3,0.9299,2.072
1832,2,10,6168,4622,4949,3944,2900,2689,1295,1434,424.9,568.6,65.22,120.6,0.953,2.206
1832,2,11,6278,4887,5036,4153,2951,2836,1319,1512,433.1,599.8,66.56,127.3,0.9731,2.327
1832,2,12,6373,5122,5110,4341,2995,2967,1339,1581,440.2,627.8,67.74,133.2,0.9907,2.436
1832,2,13,6456,5332,5174,4509,3033,3083,1356,1644,446.5,652.9,68.78,138.6,1.006,2.533
1833,1,9,6662,7079,5024,6830,2992,4739,1378,2613,478.6,1104,78.42,230,1.219,4.071
1833,1,10,6802,7395,5125,7134,3054,4956,1408,2735,490.3,1156,80.73,241,1.258,4.263
1833,1,11,6922,7677,5211,7407,3106,5149,1433,2845,500.7,1203,82.84,250.9,1.294,4.435
1833,1,12,7028,7928,5287,7652,3152,5323,1455,2943,510.1,1244,84.79,259.8,1.327,4.588
1833,1,13,7122,8154,5353,7874,3193,5479,1475,3032,518.7,1282,86.61,267.8,1.358,4.727
1833,2,9,6660,6395,5091,6196,3031,4307,1399,2402,486.1,1026,79.8,216.7,1.234,3.9
1833,2,10,6801,6671,5192,6463,3093,4498,1430,2513,498.1,1075,82.14,227.1,1.273,4.092
1833,2,11,6923,6917,5279,6700,3146,4669,1456,2612,508.7,1119,84.25,236.3,1.309,4.264
1833,2,12,7029,7136,5353,6913,3192,4822,1480,2701,518.3,1158,86.17,244.6,1.341,4.418
1833,2,13,7124,7332,5419,7105,3233,4959,1501,2780,527,1193,87.94,252,1.37,4.557
1834,1,9,5961,3394,4710,3174,2757,2047,1231,1117,403.7,454.9,61.6,92.43,0.8828,1.606
1834,1,10,6098,3638,4816,3379,2819,2181,1260,1191,413.2,484.4,63.13,97.99,0.9054,1.706
1834,1,11,6213,3853,4905,3565,2872,2303,1283,1259,421.3,511.2,64.44,103.1,0.9249,1.798
1834,1,12,6311,4043,4981,3733,2916,2412,1303,1319,428.3,535.3,65.58,107.7,0.942,1.881
1834,1,13,6397,4212,5046,3884,2954,2511,1321,1373,434.3,557.1,66.58,111.9,0.9571,1.956
1834,2,9,5913,2781,4659,2799,2732,1806,1218,936.4,399.6,386.2,60.86,79.29,0.8656,1.357
1834,2,10,6050,2978,4766,2968,2795,1918,1247,993.3,409.4,409.8,62.44,83.71,0.8888,1.436
1834,2,11,6166,3152,4856,3122,2848,2020,1271,1045,417.9,431.3,63.81,87.77,0.9088,1.508
1834,2,12,6264,3307,4933,3263,2894,2112,1292,1092,425.2,450.9,65.01,91.51,0.9266,1.575
1834,2,13,6349,3445,5000,3392,2933,2195,1310,1135,431.6,468.7,66.08,94.92,0.9424,1.635
1835,1,9,6313,6112,4848,6006,2879,4075,1319,2233,447.7,967.5,72.73,202.6,1.122,3.683
1835,1,10,6439,6415,4947,6304,2939,4285,1347,2357,458.5,1026,75.21,214.3,1.163,3.89
1835,1,11,6547,6688,5032,6575,2990,4476,1372,2469,468.1,1079,77.6,224.9,1.202,4.079
1835,1,12,6640,6937,5106,6822,3035,4651,1393,2572,476.9,1127,79.93,234.5,1.24,4.251
1835,1,13,6723,7164,5171,7049,3075,4811,1412,2666,485.1,1172,82.19,243.2,1.277,4.409
1835,2,9,6312,5873,4837,5818,2864,3946,1309,2158,443.3,923.6,71.75,193,1.11,3.494
1835,2,10,6438,6152,4934,6094,2923,4145,1336,2274,453.6,977.4,74.1,203.8,1.148,3.685
1835,2,11,6545,6402,5018,6340,2972,4323,1359,2379,462.8,1027,76.34,213.6,1.185,3.859
1835,2,12,6638,6626,5090,6562,3016,4484,1380,2473,471.2,1071,78.5,222.6,1.221,4.017
1835,2,13,6720,6828,5153,6764,3054,4631,1398,2559,478.9,1113,80.6,230.7,1.255,4.162
1836,1,9,6246,4093,4896,4223,2892,2719,1318,1391,445.4,566.2,70.22,122.2,1.019,2.202
1836,1,10,6395,4369,5005,4497,2958,2893,1351,1475,457.5,598.6,72.33,129.3,1.05,2.342
1836,1,11,6523,4624,5097,4750,3013,3053,1378,1553,468.2,628.8,74.2,136.1,1.077,2.473
1836,1,12,6634,4857,5176,4983,3061,3201,1402,1625,477.6,656.9,75.88,142.3,1.102,2.594
1836,1,13,6733,5070,5245,5196,3103,3336,1424,1691,486.2,683,77.4,148.1,1.124,2.704
1836,2,9,6059,3345,4801,3401,2820,2218,1270,1137,418.8,467.2,64.6,102.2,0.9327,1.807
1836,2,10,6199,3574,4908,3616,2884,2363,1300,1208,429.1,495.9,66.32,108.5,0.9584,1.924
1836,2,11,6318,3786,4998,3814,2939,2497,1326,1275,438,522.8,67.8,114.3,0.9808,2.032
1836,2,12,6420,3978,5075,3997,2985,2620,1348,1336,445.7,547.7,69.12,119.7,1.001,2.132
1836,2,13,6509,4154,5142,4164,3026,2731,1367,1392,452.6,570.6,70.29,124.7,1.019,2.223
1837,1,9,6491,5153,5080,5072,3021,3330,1386,1758,474,725.5,76.53,155.7,1.156,2.848
1837,1,10,6639,5449,5186,5361,3087,3525,1418,1861,486.2,762.4,78.74,163,1.192,2.979
1837,1,11,6766,5724,5277,5630,3144,3706,1445,1957,497,796.6,80.72,169.7,1.224,3.101
1837,1,12,6878,5981,5355,5878,3193,3874,1470,2047,506.6,828.3,82.52,176.1,1.253,3.216
1837,1,13,6978,6218,5424,6105,3237,4028,1492,2129,515.4,857.9,84.17,182,1.28,3.323
1837,2,9,6332,4817,5038,4668,2979,3067,1352,1608,453.2,652.1,71.54,139.9,1.059,2.552
1837,2,10,6470,5139,5144,4961,3043,3263,1382,1712,464.2,690,73.41,147,1.087,2.682
1837,2,11,6588,5432,5234,5226,3098,3441,1408,1806,473.8,725.2,75.05,153.5,1.112,2.802
1837,2,12,6690,5699,5312,5467,3145,3603,1431,1893,482.2,757.8,76.51,159.5,1.135,2.914
1837,2,13,6780,5941,5379,5685,3187,3749,1451,1971,489.8,787.8,77.83,165.1,1.155,3.018
1838,1,9,5785,2169,4579,2478,2665,1592,1182,837,383.3,343.4,57.83,71.51,0.8207,1.184
1838,1,10,5921,2273,4686,2585,2727,1663,1210,875.3,392.5,359.7,59.26,74.89,0.8413,1.236
1838,1,11,6035,2368,4775,2682,2779,1728,1233,909.9,400.2,374.7,60.47,78.01,0.8589,1.284
1838,1,12,6132,2454,4851,2772,2823,1787,1253,941.2,406.7,388.5,61.52,80.9,0.8742,1.328
1838,1,13,6216,2533,4917,2856,2861,1841,1270,969.7,412.4,401.2,62.43,83.57,0.8875,1.369
1838,2,9,5754,1919,4565,2216,2655,1392,1172,731.3,377.4,293.5,56.42,60.46,0.7921,0.9943
1838,2,10,5890,2025,4672,2318,2718,1460,1199,770.7,386.4,309,57.78,63.32,0.8115,1.037
1838,2,11,6004,2121,4762,2413,2770,1523,1223,807,393.9,323.2,58.93,65.94,0.8278,1.076
1838,2,12,6100,2208,4839,2501,2814,1580,1242,840.5,400.3,336.3,59.91,68.35,0.8418,1.113
1838,2,13,6184,2288,4904,2584,2853,1634,1259,871.4,405.8,348.3,60.76,70.56,0.8539,1.147
1839,1,9,6511,6258,5096,5973,3068,3989,1421,2133,484.1,859.3,76.35,186.2,1.156,3.48
1839,1,10,6643,6578,5206,6264,3137,4194,1453,2252,495.4,907.3,78.24,196.6,1.185,3.669
1839,1,11,6756,6864,5302,6524,3196,4377,1480,2358,505.3,950.3,79.91,205.9,1.211,3.842
1839,1,12,6855,7121,5386,6758,3249,4541,1505,2453,514.1,988.8,81.4,214.3,1.235,3.999
1839,1,13,6942,7353,5461,6968,3297,4690,1527,2539,522,1023,82.76,221.9,1.256,4.142
1839,2,9,6548,6357,5104,6018,3073,4110,1424,2192,482.5,887.1,76.15,186.4,1.16,3.417
1839,2,10,6687,6709,5215,6331,3143,4341,1457,2323,493.9,939.1,78.08,197,1.191,3.599
1839,2,11,6807,7027,5313,6613,3203,4549,1486,2440,503.9,985.5,79.78,206.5,1.218,3.763
1839,2,12,6913,7316,5399,6868,3257,4736,1512,2545,512.8,1027,81.3,215.1,1.243,3.912
1839,2,13,7007,7578,5476,7098,3306,4905,1534,2640,520.7,1064,82.69,222.9,1.266,4.046
1840,1,9,6489,5286,4978,5246,2947,3577,1345,1965,459.1,834.6,73.57,174.7,1.115,3.148
